transactionId,basket,customerType,totalAmount,returnLabel
8313967299,"[5, 2]",existing,150.0,0
5100550085,[2],existing,69.0,0
8245158317,"[1, 2]",existing,20.0,0
7306949051,"[3, 1, 0]",existing,219.0,0
3348328824,[1],existing,49.0,0
9783894845,"[0, 4, 2, 0, 1, 5, 0]",existing,490.0,0
6570449880,"[2, 0, 3, 4, 4, 3, 3]",new,567.0,1
4860202434,"[2, 3, 0, 2, 1, 3]",existing,318.0,0
5661590454,"[0, 0, 5, 1, 5]",existing,370.0,0
6347076856,[4],existing,46.0,1
2969218178,"[1, 2, 1]",existing,189.0,0
3984746752,"[4, 3, 1, 4, 0]",new,335.0,1
7160163052,"[4, 1, 4, 1, 5]",,355.0,0
8698556924,[4],existing,33.0,1
5067669867,"[1, 4, 0, 2, 5]",existing,245.0,0
1317192835,"[3, 4, 4, 1, 0, 3]",new,318.0,1
5724230164,"[1, 3, 2, 1, 1]",existing,215.0,0
2455965590,"[0, 0, 5, 1]",existing,160.0,0
3127866734,"[4, 2, 2, 0]",existing,144.0,0
2367974938,"[0, 4, 4, 4, 4, 0, 3, 4, 4, 3, 4]",new,1518.0,1
9382614098,"[4, 2, 1, 4]",existing,104.0,0
5158633086,"[1, 1]",existing,152.0,0
4238229700,"[3, 1, 0, 0, 4]",existing,235.0,0
5499192952,"[4, 3, 3, 3, 3, 4, 4, 1]",existing,120.0,0
3227847598,"[0, 5, 5, 3, 2, 3, 2]",existing,98.0,0
5064596521,"[4, 1]",existing,,1
4008207075,"[1, 0]",existing,64.0,0
2959107910,"[3, 4]",existing,46.0,0
5409479434,"[1, 0, 0, 5]",existing,96.0,0
5008686795,"[1, 5, 2, 3, 2]",existing,185.0,0
8442617358,"[1, 4, 1, 3]",existing,332.0,1
9694510275,"[1, 5, 2, 1, 4, 1, 3, 0]",existing,984.0,0
5712896930,"[5, 4, 3, 4, 1, 0, 4]",existing,252.0,0
6774029831,"[2, 4, 0, 1, 1, 3]",existing,444.0,0
1446914078,"[4, 5, 0, 2, 1, 4, 2, 5, 0, 4, 3]",existing,693.0,0
4668041652,"[3, 4, 4, 3, 1, 4]",existing,546.0,1
8369918662,[5],existing,99.0,0
6273287836,"[4, 4, 3, 4, 3, 4, 5]",existing,371.0,0
6968274929,[4],existing,46.0,0
1846350530,"[4, 4, 4]",existing,321.0,1
6231206302,"[1, 3, 4, 3, 4, 4]",existing,678.0,1
8391473239,"[4, 5, 3, 5, 4, 5, 5, 3, 0, 5, 1]",existing,660.0,0
9348620461,"[4, 4, 4, 3, 4, 3, 1, 1, 4, 4, 4, 3]",existing,492.0,1
3949342378,"[5, 0]",existing,20.0,0
5385176974,"[4, 3, 1, 4, 3]",existing,225.0,1
8933739459,"[1, 4, 0, 2]",existing,176.0,0
4525062779,"[0, 0, 5, 0, 2]",existing,410.0,0
6706138304,"[4, 4, 4, 4]",new,408.0,1
9878571482,"[1, 0]",existing,174.0,0
3134333875,[2],existing,65.0,0
8028556289,"[0, 4, 3, 4, 2, 4, 3]",existing,518.0,1
3843781540,"[4, 4, 3, 3]",new,224.0,1
4216283228,"[0, 1, 2, 3, 0, 2, 1, 2, 5]",existing,675.0,0
1804127427,"[4, 4, 4, 1, 4, 2, 0, 2]",existing,1136.0,0
4564693781,[3],existing,50.0,0
9964567322,"[1, 2]",existing,110.0,0
1203693985,"[4, 0, 3, 4, 4, 1, 3]",existing,182.0,1
2965954576,"[4, 4]",existing,128.0,1
1535826228,"[0, 2, 1, 4, 1]",existing,335.0,0
4314546004,"[4, 3, 3]",existing,339.0,1
1949219248,"[4, 4, 2, 3]",existing,44.0,0
7735541724,[1],existing,39.0,0
3635463917,[1],existing,26.0,0
1571698351,"[1, 0, 3, 0]",existing,232.0,0
9103925606,"[2, 5, 1, 1, 1, 3]",existing,300.0,0
9612105506,"[4, 3, 2, 5, 0]",existing,235.0,0
9453852456,"[3, 3, 4, 5, 4, 2]",existing,60.0,0
7325906830,[1],existing,67.0,1
6147842744,"[2, 2, 2, 5, 1]",existing,235.0,0
3329718164,"[3, 1]",existing,138.0,0
8529676917,"[3, 0, 2]",new,207.0,1
1683402723,"[2, 0, 1, 4, 1, 2, 2, 4, 5, 3]",existing,320.0,0
5528005294,"[3, 2, 1, 3]",existing,116.0,0
9434143572,"[5, 4, 2]",existing,48.0,0
1344635803,"[5, 0, 0, 0, 3, 3]",existing,168.0,0
1396294550,"[5, 1, 5, 4, 5, 1, 0, 3, 5, 0]",existing,100.0,0
8824182714,"[4, 0, 0, 2]",existing,40.0,0
5609444648,"[2, 3, 2, 2, 4]",existing,100.0,0
8839181868,"[4, 4, 1]",,330.0,1
6747773717,"[4, 4, 3]",existing,144.0,1
7071094733,"[5, 5, 0, 3, 4, 2, 4, 2]",existing,664.0,0
2847900783,"[0, 3, 0, 1, 5, 3, 3, 5, 5]",existing,594.0,0
8211988681,"[3, 0, 2, 0]",existing,396.0,0
3110929112,"[0, 3, 1, 3, 3, 2, 4]",existing,693.0,1
5405400794,"[2, 3, 4, 2, 4]",existing,400.0,0
9353634792,"[0, 4, 2, 0, 2, 4, 0, 5]",existing,456.0,0
6229607615,[4],new,37.0,1
8400407813,"[0, 2, 1]",existing,231.0,0
8732558963,"[3, 4]",existing,128.0,0
8659262685,"[3, 4, 2, 1, 0, 4, 3, 3, 4, 0]",new,670.0,1
2697556973,"[3, 2, 4, 0]",existing,296.0,0
4943601860,"[0, 0, 3, 3, 2]",existing,500.0,0
1235317272,"[3, 4, 0, 4]",existing,380.0,0
5921772868,"[4, 4, 3, 1, 1, 2, 4, 1, 3]",new,927.0,1
4125619759,"[4, 4, 0, 2]",new,608.0,1
8993636857,"[3, 4, 4, 3]",existing,124.0,1
9318579761,"[3, 4]",existing,154.0,1
2254224032,"[4, 0, 5, 0, 3]",existing,105.0,0
2337477594,"[3, 2, 0, 3, 3]",new,200.0,1
8713534163,"[5, 5, 3, 5, 5, 3, 5, 0, 3]",existing,432.0,0
2415301112,[5],existing,116.0,0
2011101783,"[0, 2, 5, 3, 2, 5, 5]",existing,329.0,0
5552990601,"[4, 4, 3, 3, 4, 3, 1]",existing,469.0,1
1631370655,"[4, 4, 4, 1]",new,232.0,1
4942356047,[3],existing,66.0,0
6925346939,"[4, 0, 3]",new,153.0,1
4165662508,"[3, 1, 4, 3, 4]",existing,285.0,1
5611066297,"[3, 4, 0]",existing,159.0,0
6420666110,[0],existing,10.0,0
5078139245,[4],existing,65.0,1
7660947034,[4],existing,66.0,0
7708655902,"[0, 3, 2, 0, 5, 3]",existing,60.0,0
5635637882,[3],existing,65.0,0
7415384796,"[2, 0, 3, 1, 1, 2, 3, 0, 1, 0, 3]",existing,231.0,0
8394362908,"[3, 3, 2, 4, 3, 4, 4]",existing,,1
2264434765,"[4, 5, 4, 5, 4]",existing,165.0,0
4600562894,"[2, 5, 2, 4, 3, 5, 3, 5, 3, 2]",,100.0,0
9672129293,"[5, 1, 1, 4, 3, 0, 1]",,147.0,0
1846257624,"[4, 1, 0]",existing,30.0,0
4281873836,[4],existing,68.0,0
7273767049,"[0, 3, 2, 2, 0]",existing,355.0,0
7433650086,"[4, 5]",existing,82.0,0
1869941539,"[3, 2]",existing,126.0,0
4526938529,[3],existing,76.0,0
4524945386,"[2, 4, 4, 1]",existing,340.0,0
9334161828,[4],existing,15.0,0
6861097241,"[3, 0, 4, 4, 3, 3]",existing,60.0,0
5981589188,"[1, 4, 2, 3, 4]",new,490.0,1
2157565404,"[5, 3, 0, 1, 3, 4, 0, 2, 1, 1]",existing,600.0,0
9971540392,"[1, 3, 2, 1, 4, 4, 3, 3]",existing,600.0,0
6978404833,"[4, 4, 2, 4, 1, 4, 4]",new,693.0,1
4430910133,[0],new,158.0,1
9739880742,[1],existing,32.0,0
4970566021,[3],existing,77.0,1
2837434975,[3],new,55.0,1
2149937256,[1],existing,39.0,0
1865784766,"[5, 4, 4, 5, 1, 0]",existing,456.0,0
5525541488,"[5, 1, 5, 1, 5, 1]",existing,456.0,0
7973881486,"[4, 1, 3, 3, 4, 3, 2, 3]",new,664.0,1
6422781901,"[3, 5, 5, 1, 4, 4]",existing,594.0,0
2353023599,"[4, 4, 2, 4, 1]",existing,280.0,1
3046058493,"[4, 2, 3, 1, 3, 1, 3]",existing,203.0,0
5460462307,"[1, 4, 4, 3, 4, 0, 4, 4, 4]",new,675.0,1
2870803384,"[3, 1, 2, 0]",existing,256.0,0
8050792033,"[5, 3, 3, 5, 1, 5]",existing,330.0,0
1215559729,"[5, 0, 5, 3, 3, 1, 5]",existing,392.0,0
6599264981,"[1, 5]",existing,166.0,0
1151111137,"[5, 0, 0, 2, 5]",existing,285.0,0
2878995201,[1],existing,90.0,0
7629177298,"[3, 3, 0, 2, 3]",existing,335.0,0
7662890671,"[3, 1, 5, 3, 3]",existing,425.0,0
6156981675,"[4, 4, 4, 4, 4, 0, 4]",new,322.0,1
6279111886,[2],existing,96.0,1
4611956227,"[1, 5, 4, 4]",existing,164.0,0
1198536686,"[0, 1, 4, 3, 0, 5, 2]",existing,420.0,0
2097378067,"[4, 0, 5, 4]",existing,280.0,0
1785707988,"[2, 5, 5, 2]",existing,424.0,0
5804822835,"[4, 5, 3]",existing,270.0,0
8675729374,"[1, 4, 1, 5, 3, 1, 3]",existing,483.0,0
7838497096,[1],existing,90.0,0
8926462532,"[1, 4, 4, 2]",existing,208.0,1
2831931873,"[5, 4, 3]",existing,213.0,0
3506487694,"[3, 4, 0, 2, 2, 0, 0, 5]",existing,376.0,0
9311225131,"[4, 3, 3, 3]",existing,232.0,0
3053571024,[0],existing,48.0,0
2319897756,"[4, 1, 5, 2]",existing,,0
7648645508,"[1, 2]",existing,20.0,1
5142593518,"[4, 4, 0, 4, 3, 1, 4, 4, 4]",existing,522.0,1
7823006410,"[5, 5, 5, 1, 5]",existing,125.0,0
2021123677,"[2, 0, 5, 0, 2, 3, 4, 2]",existing,168.0,0
9007606111,"[4, 3, 3]",existing,240.0,0
2165671701,"[0, 5, 1, 1, 4, 2, 3, 0, 1, 3]",existing,580.0,0
9610674640,[3],existing,28.0,0
8584965095,"[1, 4, 3, 2]",new,340.0,1
4580655306,"[4, 4, 4]",new,93.0,1
6840429788,"[3, 3, 0, 0, 3, 4]",new,606.0,1
5845401395,"[0, 4, 4]",new,30.0,1
9186492538,"[4, 3, 4, 0, 0, 4, 4]",new,707.0,1
9017503812,"[4, 4, 3, 0, 4, 3, 2]",new,938.0,1
8946111741,"[2, 2, 5, 5, 5]",existing,165.0,0
9829197149,"[4, 3, 4, 0]",new,352.0,1
4166996587,"[2, 1, 0, 3]",,156.0,0
4754967888,"[0, 5, 1, 3, 5, 4, 5]",existing,588.0,0
2732870063,"[3, 4, 3, 4, 4]",new,245.0,1
4555952528,[3],,93.0,0
8934099524,"[0, 3, 0, 1, 0, 5, 3]",existing,168.0,0
8933534286,"[3, 4, 0, 2, 3, 4, 4, 2, 4, 0, 3]",new,825.0,1
5911488798,"[3, 4, 3, 4, 3, 4]",new,510.0,1
6223834033,"[0, 4, 0, 3, 4, 4]",existing,600.0,1
1166095885,[3],existing,50.0,1
5557720171,"[4, 3, 2, 4]",existing,280.0,0
6865670764,[0],existing,15.0,0
5209423447,"[4, 4, 5, 4]",existing,272.0,0
1971881540,"[4, 4, 3, 4]",existing,160.0,1
9038592374,"[3, 3, 0, 2, 2, 2, 0]",existing,,0
8816048205,"[0, 0]",existing,222.0,0
1809609070,"[4, 0, 0, 0, 5, 4, 5, 2, 5, 4, 5, 4]",existing,732.0,0
1127757493,[5],existing,10.0,0
6213404201,[5],existing,45.0,0
4089671458,"[4, 3, 1, 4, 2, 2, 2]",existing,476.0,0
8716654504,"[0, 3, 1, 5, 1, 3, 1, 0]",existing,152.0,0
6723841275,"[3, 2]",existing,112.0,0
5786600714,"[0, 3, 1, 4]",existing,40.0,0
7218334978,[5],existing,77.0,0
2934403994,"[4, 5, 4]",existing,240.0,0
8544182046,"[1, 5, 5, 5, 5, 4, 0]",existing,70.0,0
3857112916,"[4, 4, 2, 4, 3, 2, 2]",existing,252.0,0
7264095716,[0],existing,73.0,0
6210028625,[4],existing,10.0,0
1339014868,"[0, 1, 3]",existing,51.0,0
6248747242,"[1, 1, 0, 4, 1, 5, 3, 4]",existing,272.0,0
5930271027,"[4, 3]",new,132.0,1
5142927849,"[0, 3, 3, 0]",existing,,0
5857725837,[4],existing,40.0,0
5189354927,"[1, 3, 1, 4, 1, 0, 2, 3]",existing,440.0,0
2614464991,"[3, 0, 4, 3, 4]",existing,155.0,1
6763711772,"[3, 2, 1, 5, 0]",existing,325.0,0
7238763882,[3],existing,29.0,0
8003997580,"[5, 3, 2, 5, 5, 5]",existing,144.0,0
9658377627,"[1, 1, 2, 3, 1, 4, 3, 4, 0]",existing,585.0,0
4415805931,"[4, 4, 4, 4]",existing,280.0,1
1812324560,"[5, 3, 3, 4, 1, 2, 3, 0, 3]",existing,180.0,0
6376460579,"[2, 4, 1, 2, 5, 1]",existing,288.0,0
3113290730,[0],,,0
3847516486,"[4, 1, 2, 5]",existing,400.0,0
9003275436,"[3, 4, 3, 4, 0, 1, 4, 4]",existing,560.0,1
2063645627,"[3, 3, 4, 3, 0, 0]",existing,252.0,1
6856340710,"[3, 0, 3, 5, 3]",existing,205.0,0
6539854417,"[4, 2, 0]",existing,111.0,0
9327418148,"[0, 0, 3]",existing,204.0,0
5732279265,"[3, 5]",existing,104.0,0
4093863320,"[4, 4, 4, 3]",new,380.0,1
3271517501,"[5, 4, 5, 0, 0, 4]",existing,60.0,0
4093566251,"[4, 3, 1]",,168.0,0
7980728306,"[1, 0, 3, 0, 0]",existing,275.0,0
5304509556,"[3, 4, 0, 4, 5, 1, 1, 2]",existing,616.0,0
8703782152,"[4, 3, 0, 1]",existing,188.0,0
3148541325,"[0, 5, 1, 0, 1, 5, 5, 2]",existing,664.0,0
2563200684,"[2, 4, 2, 0, 0, 0, 4]",existing,413.0,0
6941419139,"[0, 4, 4, 3, 3, 4, 4, 2, 4]",new,648.0,1
9742057654,"[3, 4, 4, 4, 3, 3]",existing,60.0,0
7189379838,[0],existing,62.0,0
3393293720,"[1, 4, 5, 1, 2, 1]",existing,444.0,0
5026113057,"[3, 4, 4]",existing,303.0,1
3836835487,"[1, 0, 0]",existing,54.0,0
7633026472,[3],existing,18.0,0
5485999758,"[5, 2, 4, 2, 4, 4, 5, 0, 5, 4]",existing,600.0,0
9214286025,"[5, 0, 0, 5, 3, 5]",existing,522.0,0
5953342387,"[4, 1, 1]",existing,171.0,0
9482790039,"[2, 1, 4, 1]",existing,128.0,0
5696377250,[0],existing,18.0,0
7248518068,"[4, 2, 0, 3, 1, 0, 0, 4]",new,496.0,1
1822636287,"[0, 0, 1, 0]",existing,40.0,0
5925934246,"[2, 1, 3]",existing,393.0,0
1604832710,"[2, 1, 1, 4, 1, 4, 5, 3]",existing,704.0,0
8464801587,"[1, 2, 3]",existing,162.0,1
2841307623,"[0, 2]",existing,20.0,0
3368013551,"[4, 1, 0, 0, 5]",existing,170.0,0
2501616390,"[1, 4, 0, 1, 0]",existing,50.0,0
9379305556,"[2, 2, 3]",existing,81.0,0
3561945263,"[4, 0, 4, 4, 4, 4]",existing,516.0,0
2666181602,"[5, 1, 4, 2]",existing,360.0,0
3669586305,"[1, 5, 2, 3, 1, 5, 0]",existing,70.0,0
5771063393,[3],existing,43.0,1
6523718156,"[3, 4, 3, 3, 4, 0, 4, 4]",existing,608.0,1
1101083193,"[0, 5, 1, 5, 0]",existing,210.0,0
1643470350,"[3, 1, 4, 4, 3]",new,285.0,1
4226413052,[1],existing,52.0,0
4536714096,"[0, 0, 5, 4]",,192.0,0
9708623382,[3],existing,16.0,0
4759852702,"[5, 0, 0]",existing,114.0,0
4595494513,"[5, 2, 5, 0, 4]",existing,,0
1968555610,"[3, 4, 4, 4, 2]",existing,275.0,1
3338741920,"[3, 4, 4]",existing,351.0,1
5748378186,"[3, 2, 1, 0, 5, 4, 3]",existing,469.0,0
5128699889,"[4, 4, 3, 4, 4]",existing,255.0,1
9672283203,[4],existing,91.0,1
9457375833,"[0, 5]",existing,166.0,0
4791445827,[1],existing,58.0,1
9158826841,"[0, 2, 0]",existing,30.0,0
8377470308,"[4, 3, 4, 3, 3, 3, 3]",existing,532.0,1
4956610799,"[0, 3, 1]",existing,30.0,0
3152826648,"[1, 4, 3, 3]",existing,220.0,1
5207317888,"[2, 4, 3, 4, 4, 4, 4]",new,462.0,1
1653935483,[5],existing,66.0,0
3512850632,"[3, 4, 4, 4]",existing,156.0,1
8090047341,[0],existing,10.0,0
2844320507,"[2, 3, 3, 3]",new,232.0,1
2253089058,"[4, 2, 3, 5, 0, 3]",existing,306.0,0
8944482564,"[5, 1, 3, 2, 1, 3, 0]",existing,161.0,0
6125167027,"[1, 5, 1]",existing,156.0,0
7237752095,[4],existing,45.0,0
5983003676,"[3, 3]",new,130.0,1
1420801256,"[4, 1, 2, 5, 3, 2, 3]",existing,252.0,0
5589276750,[3],existing,120.0,1
4680913096,"[5, 5, 1, 5]",existing,40.0,0
6756827842,"[3, 5, 1, 4, 1, 4, 0, 2]",existing,80.0,0
3699329632,[4],existing,13.0,0
2917811817,"[4, 3, 3, 3, 0, 3, 3]",existing,826.0,1
5286307406,"[5, 4]",existing,70.0,0
4938679858,"[2, 3, 4, 3]",new,232.0,1
9173953625,[4],new,77.0,1
8069783403,"[0, 5, 1, 1, 3, 1]",existing,60.0,0
3528505535,[4],existing,10.0,0
4063090683,[2],existing,46.0,0
3294088925,"[0, 5, 2, 1]",existing,144.0,0
1989239811,[0],existing,62.0,0
8246424003,"[3, 5, 4, 0, 2, 2, 5]",existing,700.0,0
7710009893,"[0, 2, 1, 5, 3, 2, 3, 5]",existing,192.0,0
9800157224,"[4, 5, 3, 5, 0, 2, 3, 3]",existing,256.0,0
4067339465,"[5, 2, 3, 2, 1]",existing,345.0,0
6070858063,"[4, 3, 2, 3, 3, 0, 3, 0]",existing,568.0,0
3883067795,"[5, 0]",existing,128.0,0
7010663734,[3],existing,83.0,1
3753369586,"[2, 4, 4, 0]",,196.0,0
3918825234,"[5, 0, 0, 4, 3, 4, 3]",existing,735.0,0
7595486046,"[4, 4, 4, 3]",existing,100.0,1
7599766182,[0],existing,74.0,0
8776069967,"[3, 4, 1, 4, 0, 0]",new,126.0,1
7662420771,[3],existing,57.0,0
7967870966,"[1, 0, 4, 0, 4, 1, 3]",,609.0,1
8136025597,"[3, 0, 0, 3, 3, 4, 2]",existing,399.0,0
1309683552,"[4, 0]",existing,102.0,0
1723999782,[4],new,59.0,1
2549408261,"[2, 1, 1, 5, 3, 1, 2]",existing,140.0,0
6351597642,"[3, 2, 5, 2]",existing,40.0,0
9104572490,"[4, 2, 1, 3, 2, 3]",,396.0,1
1747597676,"[0, 3, 4, 2, 5, 4, 1]",existing,357.0,0
5562742721,"[2, 2, 4, 1, 1, 4]",existing,60.0,0
2257036939,"[3, 1, 3, 0, 3, 3, 1]",existing,238.0,0
7662364548,"[0, 5]",existing,52.0,0
2408715512,"[0, 4, 1]",existing,99.0,0
6635792245,"[5, 0, 4, 0]",existing,140.0,0
4822725509,"[4, 0, 0, 5, 1, 1, 0, 5, 0, 3]",existing,560.0,0
7918359106,"[2, 4, 4]",existing,264.0,0
3476245191,"[3, 1, 0, 0, 5]",existing,215.0,0
9199012859,"[4, 3, 4, 4, 3, 1, 3]",existing,763.0,1
5971637682,"[2, 4, 2, 5, 1]",existing,440.0,0
9539851251,[4],existing,10.0,0
6642622391,"[5, 2]",existing,118.0,0
4043629333,"[1, 4, 4, 4, 3, 4, 3]",existing,798.0,1
8684590248,"[3, 2]",existing,196.0,0
5273983825,"[3, 4, 4, 4]",existing,328.0,1
8297551234,[0],existing,68.0,0
9758903751,"[5, 1, 2]",existing,186.0,0
9729241163,"[1, 0, 0, 1]",existing,68.0,0
7753694334,[0],existing,88.0,0
8361897613,"[4, 3, 4, 0, 4]",existing,290.0,1
6187642309,"[0, 5]",existing,32.0,0
9553631706,"[4, 0, 1, 2, 3]",existing,265.0,0
9991804402,"[1, 3]",existing,156.0,0
2993271355,"[5, 4, 3]",existing,237.0,0
7880381469,"[3, 0, 2, 4, 4, 3, 1, 2, 2]",existing,189.0,0
4545861516,[0],existing,52.0,0
9629193933,"[2, 4, 2, 0, 2, 4, 1, 1, 3]",existing,486.0,0
4381112088,"[0, 4, 1]",existing,255.0,0
3425296243,"[4, 2, 3, 0]",existing,184.0,0
5530911779,"[2, 1, 3, 5, 2, 4]",existing,240.0,0
3494364977,"[2, 3]",existing,74.0,1
8261205029,"[0, 4, 4]",new,138.0,1
1936604940,"[4, 3, 1, 3, 3]",existing,480.0,1
9641228225,"[2, 5, 1, 3, 2, 1]",existing,270.0,0
2642389975,"[2, 0]",existing,82.0,1
2262321770,"[2, 3, 4, 5, 0, 1]",existing,414.0,0
4219615192,"[5, 2, 1, 3, 1, 1, 0, 4]",existing,392.0,0
2861274393,[2],existing,63.0,1
6742650214,"[1, 2]",existing,116.0,0
1472213248,"[5, 5, 4, 0, 0, 1, 1, 3]",existing,584.0,0
3900832640,"[2, 4, 4, 1, 3, 0]",existing,252.0,1
2063941898,"[2, 5, 5, 4, 3, 3, 3, 2]",existing,408.0,0
2239657639,"[4, 5, 1, 4, 2, 4]",existing,252.0,0
2113947586,"[2, 4, 4]",existing,183.0,1
2372551324,"[4, 4, 3, 4, 4, 0, 2]",existing,357.0,1
9679619648,"[1, 3, 0]",existing,93.0,0
1351543555,"[1, 4, 0]",existing,87.0,1
9215098757,"[4, 0, 5, 1, 4, 5]",existing,318.0,0
5494631266,"[5, 2, 5, 2, 2, 3, 3, 3, 5]",existing,405.0,0
5217642736,"[0, 0, 1, 3, 2, 4, 5, 0, 3, 1]",,490.0,0
2659335120,"[0, 0, 0, 5]",existing,44.0,0
1642896723,"[1, 2, 3, 3, 4, 0, 4, 3]",existing,544.0,0
4907252160,"[5, 5, 2, 1, 2, 5, 2, 5, 1, 0, 4, 2, 5]",existing,767.0,0
4301974722,"[2, 0, 3]",existing,171.0,0
1710030318,"[2, 3, 0, 1, 3, 5]",existing,72.0,0
9587928957,"[4, 4]",new,112.0,1
2510802981,"[3, 1, 2, 2]",existing,240.0,0
1032515576,"[4, 3, 4, 3, 1]",existing,625.0,1
5974577786,"[5, 5, 5, 4, 3, 1]",existing,60.0,0
5804618995,"[1, 4]",existing,90.0,0
5103409815,"[0, 5, 1, 5, 2, 2]",existing,222.0,0
5799034620,"[2, 0, 3, 2, 4, 3]",existing,540.0,0
6708228215,"[3, 3, 4, 4, 3]",existing,195.0,1
6537339700,"[1, 1, 1, 4]",existing,132.0,1
3889807897,"[2, 2, 1, 2, 2, 3, 4]",existing,182.0,0
2520368821,"[2, 0, 0, 0, 3, 4, 3]",new,714.0,1
6345674897,"[0, 5, 0, 1, 2]",existing,300.0,0
4493528181,"[3, 4, 4, 1]",new,396.0,1
6220076149,"[4, 5, 0]",existing,135.0,0
9773712022,"[4, 2, 1, 3, 4]",existing,370.0,0
2099179870,[2],existing,22.0,0
2297881282,"[4, 4, 3, 4, 3, 4, 4]",existing,245.0,1
5399996737,"[2, 1, 0, 1, 3]",existing,120.0,1
1037107196,[3],existing,25.0,0
2723046376,"[1, 2, 3, 4]",existing,284.0,0
5044836492,"[0, 3, 5, 1, 4, 3, 2, 2, 3, 3]",existing,430.0,0
2341153124,"[2, 3, 0, 0, 4]",new,340.0,1
3477871136,"[4, 4]",existing,164.0,1
1329124933,"[5, 5, 2, 4, 5]",existing,65.0,0
6050501888,"[4, 5, 4, 2, 5, 2, 2]",existing,588.0,0
6608946896,"[3, 1, 3, 1, 5, 1, 3, 2, 5, 4, 2]",existing,484.0,0
3631265827,[3],existing,59.0,0
3658798046,"[2, 1, 1, 3, 5, 1, 4, 3, 3]",existing,297.0,0
7172301324,"[5, 4, 5, 0, 5]",existing,360.0,0
9783908641,"[5, 0, 4, 1, 5, 2]",existing,168.0,0
6324806179,[3],existing,10.0,0
8983250473,"[4, 0, 0, 4, 3, 2, 5, 0]",existing,304.0,0
4391160296,[4],existing,52.0,0
1674495660,"[3, 0, 0, 2, 1, 1]",existing,138.0,0
8081989209,"[5, 4, 1]",existing,129.0,0
9411429071,"[0, 5, 5, 5, 0]",existing,345.0,0
4260649037,[3],existing,37.0,1
6759543696,"[5, 1, 0, 4]",existing,64.0,0
8829120169,"[4, 0, 4, 4]",existing,216.0,0
7025890064,"[4, 4, 4, 0, 4, 4, 2]",new,532.0,1
9805629701,[1],new,45.0,1
8910924519,"[0, 2, 3, 3, 5, 2, 5, 2, 2, 2, 4]",existing,165.0,0
7887784570,"[4, 3, 4, 4, 3, 4, 3, 2]",new,576.0,1
9050682429,"[0, 1]",existing,32.0,1
8974632080,[3],new,66.0,1
7847317716,"[1, 1, 2, 4, 4, 4, 4]",existing,518.0,0
7901891464,"[1, 5, 5, 2, 4, 5, 5, 1, 0]",existing,495.0,0
6946746905,"[2, 1, 4, 4, 4, 4]",existing,366.0,1
5567287632,"[1, 5, 2, 5, 4, 0, 4, 2, 5]",existing,369.0,0
2597834848,"[4, 3, 4, 4, 4]",existing,450.0,1
4617434883,"[2, 3]",new,118.0,1
9113520834,[3],existing,108.0,1
8815206059,"[3, 4, 5, 2]",existing,264.0,0
6117660139,[4],existing,25.0,0
6619162770,"[3, 4, 4, 2, 5, 3, 4, 3]",existing,352.0,0
6645051625,"[5, 2, 4, 4, 4, 1, 1, 0, 2]",existing,819.0,0
3551310742,[1],existing,10.0,0
7582540658,"[1, 4, 3, 4, 3, 4, 3, 4, 4, 2]",existing,,1
6037693052,"[1, 2, 0, 3, 2]",existing,110.0,0
8158418027,"[3, 3, 5, 2]",existing,332.0,0
9285934748,"[4, 0, 4, 4, 2]",new,315.0,1
7420143674,"[2, 0]",existing,68.0,0
2779526001,"[0, 4, 3, 4, 3, 4]",new,294.0,1
4758433012,"[2, 0, 4]",existing,120.0,0
2120541461,[5],existing,10.0,0
2159242704,"[3, 5, 5]",existing,252.0,0
2587020910,"[0, 5, 0]",existing,108.0,0
9350274570,"[4, 2, 1, 4, 0, 0, 4, 0]",new,640.0,1
4905396281,"[4, 4, 4, 4, 3, 4]",new,378.0,1
2457119661,"[4, 4, 5, 1, 4, 4, 2, 2, 4, 5]",existing,140.0,0
9570989922,"[0, 4, 5, 4, 0, 0, 2]",existing,455.0,0
1952543594,"[4, 1, 5, 4, 3, 2]",existing,468.0,0
7140433887,[0],existing,51.0,0
1605820656,"[2, 3, 2, 5]",existing,96.0,0
8147359475,"[2, 2, 5, 5, 5, 0, 0]",existing,238.0,0
2323397663,"[0, 2]",existing,74.0,0
3025826248,[2],existing,33.0,0
2837453542,"[4, 3, 4, 3, 0, 4]",new,390.0,1
9332679265,"[3, 1, 2, 3, 2]",existing,300.0,0
3921579547,"[1, 3, 0, 3]",existing,92.0,0
9108837767,"[4, 4, 3, 3]",existing,304.0,1
1101118065,"[5, 5, 4]",existing,294.0,0
5406166914,"[2, 0, 2, 2, 0, 4]",existing,432.0,0
7280389477,"[2, 5, 2, 5, 0, 5, 0, 1, 5, 3, 2]",existing,418.0,0
3551237482,[3],existing,16.0,0
1427681567,"[0, 0, 2, 5, 2]",existing,295.0,0
2573658125,[4],existing,54.0,0
5372238692,"[1, 2, 0]",existing,87.0,0
4010442770,"[1, 4, 2, 4, 3]",existing,365.0,1
1195445180,[3],existing,37.0,0
2151763588,"[5, 2, 2, 2]",existing,364.0,0
1413197370,"[4, 0, 4, 3, 3, 3, 2]",existing,119.0,1
1293625861,"[2, 4]",existing,160.0,1
3697350674,"[2, 2, 4, 3, 3]",new,275.0,1
8815591942,"[0, 4, 1, 2, 4, 3, 2, 4]",existing,656.0,1
6602088189,"[2, 3]",existing,120.0,0
